doc_id,so_ky_hieu,short_title,topic,article_index,article_no,article_title,chunk_text,char_count,extraction_status,recommended_chunking
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,156,Điều 156,Thủ tục cho học sinh ra trường,"Điều 156. Thủ tục cho học sinh ra trường
1. Hai tháng trước khi học sinh hết thời hạn chấp hành biện pháp tư pháp giáo dục tại trường giáo dưỡng, Hiệu trưởng trường giáo dưỡng phải thông báo bằng văn bản cho Ủy ban nhân dân cấp xã nơi người đó về cư trú và gia đình họ biết ngày ra trường.
2. Vào ngày cuối cùng của thời hạn chấp hành biện pháp tư pháp giáo dục tại trường giáo dưỡng, Hiệu trưởng trường giáo dưỡng phải cấp giấy chứng nhận đã chấp hành xong biện pháp tư pháp giáo dục tại trường giáo dưỡng cho học sinh ra trường và gửi giấy chứng nhận này cho cơ quan quản lý thi hành án hình sự thuộc Bộ Công an, Tòa án đã ra quyết định áp dụng biện pháp tư pháp giáo dục tại trường giáo dưỡng và Ủy ban nhân dân cấp xã nơi người đó về cư trú.
3. Học sinh khi ra trường phải trả lại đồ dùng được trường cho mượn; được nhận lại tiền, giấy tờ có giá, tài sản và đồ vật gửi trường quản lý, các chứng chỉ học văn hóa, học nghề; được cấp tiền tàu xe, tiền ăn trong thời gian đi đường trở về nơi cư trú. Trường hợp hết thời hạn chấp hành biện pháp tư pháp giáo dục tại trường giáo dưỡng mà học sinh vẫn chưa tiến bộ thì Hiệu trưởng phải có bản nhận xét riêng và kiến nghị các biện pháp giáo dục tiếp theo gửi Ủy ban nhân dân cấp xã, cơ quan thi hành án hình sự Công an cấp huyện nơi người đó về cư trú.
4. Đối với học sinh đã chấp hành xong biện pháp tư pháp giáo dục tại trường giáo dưỡng mà không rõ cha, mẹ, nơi cư trú thì trường có trách nhiệm liên hệ với Ủy ban nhân dân cấp xã nơi có trường để đề nghị giúp đỡ, sắp xếp chỗ ăn, ở và tạo việc làm, học tập.
5. Đối với học sinh dưới 16 tuổi hoặc bị ốm đau, bệnh tật đến ngày được ra trường mà không có thân nhân đến đón thì trường giáo dưỡng phải cử người đưa về giao cho gia đình hoặc Ủy ban nhân dân cấp xã nơi người đó về cư trú.
6. Trong thời hạn 10 ngày kể từ ngày ra trường, học sinh đã chấp hành xong biện pháp tư pháp giáo dục tại trường giáo dưỡng phải trình báo Ủy ban nhân dân cấp xã nơi về cư trú.",1958,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,157,Điều 157,Chi phí tổ chức thi hành biện pháp tư pháp giáo dục tại trường giáo dưỡng,"Điều 157. Chi phí tổ chức thi hành biện pháp tư pháp giáo dục tại trường giáo dưỡng
1. Chi phí tổ chức thi hành biện pháp tư pháp giáo dục tại trường giáo dưỡng do ngân sách nhà nước cấp. Cơ quan quản lý thi hành án hình sự thuộc Bộ Công an có trách nhiệm xây dựng dự toán ngân sách hằng năm chi cho việc thi hành biện pháp tư pháp giáo dục tại trường giáo dưỡng, tổng hợp vào dự toán ngân sách hằng năm của cơ quan mình để Bộ Công an gửi Bộ Tài chính xem xét, trình cấp có thẩm quyền quyết định.
2. Trường giáo dưỡng được tiếp nhận sự giúp đỡ về vật chất của Ủy ban nhân dân địa phương, cơ quan, tổ chức, cá nhân trong nước, cá nhân và tổ chức nước ngoài để tổ chức dạy văn hóa, giáo dục hướng nghiệp và dạy nghề, mua sắm đồ dùng học tập và sinh hoạt cho học sinh.
Chương
XI
THI HÀNH ÁN ĐỐI VỚI PHÁP NHÂN THƯƠNG MẠI",816,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,158,Điều 158,Cơ quan được giao nhiệm vụ thi hành án,"Điều 158. Cơ quan được giao nhiệm vụ thi hành án
1. Cơ quan thi hành án hình sự Công an cấp tỉnh, cơ quan thi hành án hình sự cấp quân khu thi hành hình phạt, biện pháp tư pháp quy định tại các điều 78, 79, 80, 81 và điểm b, điểm c khoản 1 Điều 82 của Bộ luật Hình sự theo quy định của Luật này.
2. Cơ quan thi hành án dân sự thi hành hình phạt tiền quy định tại Điều 77, biện pháp tư pháp quy định tại điểm a khoản 1 Điều 82 của Bộ luật Hình sự theo quy định của pháp luật về thi hành án dân sự.",496,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,159,Điều 159,Quyết định thi hành án,"Điều 159. Quyết định thi hành án
1. Quyết định thi hành án phải ghi rõ họ, tên, chức vụ người ra quyết định; bản án, quyết định được thi hành; cơ quan thi hành án hình sự; tên, địa chỉ, mã số doanh nghiệp, mã số thuế; hình phạt chính, hình phạt bổ sung, biện pháp tư pháp; thời hạn chấp hành án.
2. Trong thời hạn 03 ngày làm việc kể từ ngày ra quyết định thi hành án, Tòa án đã ra quyết định phải gửi quyết định thi hành án cho các cơ quan, tổ chức sau đây:
a) Pháp nhân thương mại chấp hành án;
b) Cơ quan thi hành án hình sự Công an cấp tỉnh hoặc cơ quan thi hành án hình sự cấp quân khu;
c) Viện kiểm sát cùng cấp;
d) Sở Tư pháp nơi Tòa án đã ra quyết định thi hành án có trụ sở;
đ) Cổng thông tin quốc gia về đăng ký doanh nghiệp.",735,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,160,Điều 160,Thủ tục thi hành án,"Điều 160. Thủ tục thi hành án
1. Pháp nhân thương mại chấp hành án thực hiện các thủ tục sau đây:
a) Khi được cơ quan thi hành án hình sự triệu tập để thông báo, yêu cầu thi hành hình phạt, biện pháp tư pháp, người đại diện theo pháp luật của pháp nhân thương mại phải có mặt, trừ trường hợp vì lý do bất khả kháng hoặc trở ngại khách quan;
b) Trong thời hạn 03 ngày làm việc kể từ ngày nhận được quyết định thi hành án, pháp nhân thương mại phải công bố quyết định đó trên trang thông tin điện tử, ấn phẩm của pháp nhân thương mại và niêm yết công khai tại trụ sở chính và địa điểm kinh doanh của pháp nhân thương mại trong thời gian chấp hành án; thông báo việc chấp hành hình phạt, biện pháp tư pháp cho cơ quan, tổ chức, cá nhân có liên quan;
c) Pháp nhân thương mại bị đình chỉ hoạt động có thời hạn phải tạm dừng hoạt động đối với ngành, nghề trong một hoặc một số lĩnh vực bị đình chỉ hoạt động có thời hạn theo bản án, quyết định của Tòa án có hiệu lực pháp luật;
d) Pháp nhân thương mại bị đình chỉ hoạt động vĩnh viễn phải chấm dứt ngay hoạt động đối với ngành, nghề trong một hoặc một số lĩnh vực bị đình chỉ hoạt động vĩnh viễn hoặc toàn bộ hoạt động bị đình chỉ vĩnh viễn theo bản án, quyết định của Tòa án có hiệu lực pháp luật;
đ) Pháp nhân thương mại bị cấm kinh doanh, cấm hoạt động trong một số lĩnh vực nhất định thì không được tiếp tục kinh doanh, hoạt động đối với ngành, nghề trong lĩnh vực bị cấm trong thời hạn theo bản án, quyết định của Tòa án. Pháp nhân thương mại không được tiếp tục kinh doanh, hoạt động kể từ ngày bản án, quyết định của Tòa án có hiệu lực pháp luật;
e) Pháp nhân thương mại bị cấm huy động vốn thì không được thực hiện một hoặc một số hình thức huy động vốn trong thời hạn bị cấm theo bản án, quyết định của Tòa án. Pháp nhân thương mại không được thực hiện việc huy động vốn kể từ ngày bản án, quyết định của Tòa án có hiệu lực pháp luật;
g) Pháp nhân thương mại bị áp dụng biện pháp tư pháp buộc khôi phục lại tình trạng ban đầu, buộc thực hiện một số biện pháp nhằm khắc phục, ngăn chặn hậu quả tiếp tục xảy ra thì phải thi hành theo bản án, quyết định của Tòa án có hiệu lực pháp luật;
h) Pháp nhân thương mại chấp hành án phải báo cáo bằng văn bản cho cơ quan thi hành án hình sự và cơ quan quản lý nhà nước đối với pháp nhân thương mại về việc chấp hành hình phạt, biện pháp tư pháp theo bản án, quyết định của Tòa án có hiệu lực pháp luật;
i) Thực hiện thủ tục khác theo quy định của pháp luật có liên quan.
2. Cơ quan thi hành án hình sự thực hiện các thủ tục sau đây:
a) Ngay sau khi nhận được quyết định thi hành án, cơ quan thi hành án hình sự phải công bố ngay quyết định đó trên trang thông tin điện tử của cơ quan mình và triệu tập người đại diện theo pháp luật của pháp nhân thương mại để thông báo, yêu cầu thi hành án. Người đại diện theo pháp luật của pháp nhân thương mại được triệu tập hợp lệ mà không có mặt thì cơ quan thi hành án hình sự phải lập biên bản vắng mặt và tiếp tục tổ chức thi hành án;
b) Trong thời hạn 05 ngày làm việc kể từ ngày nhận được quyết định thi hành án, cơ quan thi hành án hình sự phải gửi văn bản yêu cầu cơ quan quản lý nhà nước đối với pháp nhân thương mại thực hiện một hoặc một số biện pháp quy định tại Điều 164 của Luật này;
c) Chủ trì, phối hợp với cơ quan quản lý nhà nước đối với pháp nhân thương mại và cơ quan khác có liên quan kiểm tra, giám sát trong quá trình pháp nhân thương mại chấp hành án;
d) Ra quyết định cưỡng chế thi hành án theo quy định của Luật này; chủ trì, phối hợp với cơ quan quản lý nhà nước đối với pháp nhân thương mại và cơ quan, tổ chức khác có liên quan cưỡng chế thi hành án đối với pháp nhân thương mại theo quy định của Luật này và quy định khác của pháp luật có liên quan;
đ) Cấp giấy chứng nhận chấp hành xong hình phạt, giấy chứng nhận chấp hành xong biện pháp tư pháp, công bố và gửi các văn bản này theo quy định tại Điều 166 của Luật này;
e) Thực hiện thủ tục khác theo quy định của pháp luật.
3. Cơ quan quản lý nhà nước đối với pháp nhân thương mại chấp hành án thực hiện các thủ tục sau đây:
a) Thực hiện biện pháp quy định tại Điều 164 của Luật này ngay sau khi nhận được văn bản yêu cầu của cơ quan thi hành án hình sự kèm theo bản sao quyết định thi hành án và thông báo cho cơ quan thi hành án hình sự kết quả thực hiện;
b) Công bố ngay trên cổng thông tin, trang thông tin điện tử của cơ quan mình, Cổng thông tin quốc gia về đăng ký doanh nghiệp quyết định thi hành án, các biện pháp đã được áp dụng đối với pháp nhân thương mại quy định tại Điều 164 của Luật này, giấy chứng nhận chấp hành xong hình phạt, giấy chứng nhận chấp hành xong biện pháp tư pháp;
c) Phối hợp với cơ quan thi hành án hình sự và cơ quan khác có liên quan kiểm tra, giám sát pháp nhân thương mại trong quá trình chấp hành án;
d) Phối hợp với cơ quan thi hành án hình sự và cơ quan, tổ chức khác có liên quan cưỡng chế thi hành án đối với pháp nhân thương mại theo quy định của Luật này và quy định khác của pháp luật có liên quan;
đ) Thực hiện thủ tục khác theo quy định của pháp luật.
4. Chính phủ quy định chi tiết Điều này.",5051,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,161,Điều 161,Hồ sơ thi hành án,"Điều 161. Hồ sơ thi hành án
Cơ quan thi hành án hình sự Công an cấp tỉnh, cơ quan thi hành án hình sự cấp quân khu có trách nhiệm lập hồ sơ thi hành án đối với pháp nhân thương mại. Hồ sơ bao gồm:
1. Bản án, quyết định của Tòa án có hiệu lực pháp luật;
2. Quyết định thi hành án;
3. Giấy triệu tập người đại diện theo pháp luật của pháp nhân thương mại;
4. Văn bản của cơ quan thi hành án hình sự yêu cầu cơ quan quản lý nhà nước đối với pháp nhân thương mại thực hiện nhiệm vụ, quyền hạn trong thi hành án;
5. Thông báo của cơ quan quản lý nhà nước đối với pháp nhân thương mại cho cơ quan thi hành án hình sự về thực hiện yêu cầu trong thi hành án và việc chấp hành án của pháp nhân thương mại;
6. Báo cáo của pháp nhân thương mại về việc chấp hành án;
7. Tài liệu thể hiện việc công bố thông tin về thi hành án theo quy định của Luật này;
8. Biên bản về thi hành án;
9. Tài liệu về việc cưỡng chế thi hành án (nếu có);
10. Tài liệu về việc chấp hành xong hình phạt, chấp hành xong biện pháp tư pháp theo quy định của Luật này;
11. Tài liệu khác có liên quan.",1061,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,162,Điều 162,"Quyền, nghĩa vụ của pháp nhân thương mại chấp hành án","Điều 162. Quyền, nghĩa vụ của pháp nhân thương mại chấp hành án
1. Pháp nhân thương mại chấp hành án có các quyền sau đây:
a) Được thông báo về việc thi hành án;
b) Được nhận các quyết định liên quan trong quá trình chấp hành án;
c) Được khiếu nại về thi hành án;
d) Được cấp giấy chứng nhận chấp hành xong hình phạt, giấy chứng nhận chấp hành xong biện pháp tư pháp theo quy định của Luật này;
đ) Được bồi thường thiệt hại theo quy định của pháp luật về trách nhiệm bồi thường của Nhà nước.
2. Pháp nhân thương mại chấp hành án có các nghĩa vụ sau đây:
a) Chấp hành nghiêm chỉnh bản án, quyết định của Tòa án có hiệu lực pháp luật; quyết định, yêu cầu của cơ quan có thẩm quyền trong thi hành án;
b) Người đại diện theo pháp luật của pháp nhân thương mại phải có mặt theo giấy triệu tập của cơ quan thi hành án hình sự;
c) Công bố và niêm yết công khai quyết định thi hành án; thông báo việc chấp hành hình phạt và biện pháp tư pháp cho cơ quan, tổ chức, cá nhân có liên quan theo quy định của Luật này;
d) Báo cáo cơ quan thi hành án hình sự về việc chấp hành án.
3. Pháp nhân thương mại chấp hành án có các quyền và nghĩa vụ khác theo quy định của Luật này và quy định khác của pháp luật có liên quan.",1204,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,163,Điều 163,Cưỡng chế thi hành án,"Điều 163. Cưỡng chế thi hành án
1. Pháp nhân thương mại chấp hành án không chấp hành hoặc chấp hành không đầy đủ bản án, quyết định của Tòa án thì bị áp dụng biện pháp cưỡng chế thi hành án. Pháp nhân thương mại phải chịu chi phí cưỡng chế thi hành án.
2. Cơ quan thi hành án hình sự ra quyết định áp dụng biện pháp cưỡng chế thi hành án.
3. Chính phủ quy định chi tiết Điều này.",379,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,164,Điều 164,Trách nhiệm của cơ quan quản lý nhà nước đối với pháp nhân thương mại,"Điều 164. Trách nhiệm của cơ quan quản lý nhà nước đối với pháp nhân thương mại
1. Căn cứ vào bản án, quyết định thi hành án và văn bản yêu cầu của cơ quan thi hành án hình sự, cơ quan quản lý nhà nước đối với pháp nhân thương mại, trong phạm vi nhiệm vụ, quyền hạn của mình, có trách nhiệm thực hiện một hoặc một số biện pháp sau đây:
a) Sửa đổi hoặc đình chỉ hiệu lực giấy phép thành lập và hoạt động hoặc văn bản khác có giá trị tương đương đối với pháp nhân thương mại trong thời gian bị đình chỉ hoạt động có thời hạn; áp dụng biện pháp khác theo quy định của pháp luật để bảo đảm thi hành hình phạt đình chỉ hoạt động có thời hạn theo bản án, quyết định của Tòa án;
b) Thu hồi hoặc xóa bỏ nội dung đăng ký của pháp nhân thương mại hoặc văn bản khác có giá trị tương đương; thu hồi giấy chứng nhận đăng ký doanh nghiệp của pháp nhân thương mại, không cấp lại giấy phép thành lập, hoạt động đối với pháp nhân thương mại đã bị đình chỉ hoạt động vĩnh viễn; áp dụng biện pháp khác theo quy định của pháp luật để bảo đảm thi hành hình phạt đình chỉ hoạt động vĩnh viễn theo bản án, quyết định của Tòa án;
c) Xóa bỏ nội dung đăng ký; sửa đổi, tạm dừng hiệu lực, thu hồi, từ chối hoặc không cấp lại một phần hoặc toàn bộ giấy phép hoặc văn bản khác có giá trị tương đương; đình chỉ một phần hoặc toàn bộ ngành, nghề, hoạt động của pháp nhân thương mại trong thời hạn bị cấm hoạt động, cấm kinh doanh đối với ngành, nghề trong lĩnh vực bị cấm; áp dụng biện pháp khác theo quy định của pháp luật để bảo đảm thi hành hình phạt cấm kinh doanh, cấm hoạt động theo bản án, quyết định của Tòa án;
d) Tự mình hoặc yêu cầu cơ quan, tổ chức thuộc lĩnh vực quản lý sửa đổi, đình chỉ, hủy bỏ, thu hồi giấy phép; từ chối cấp phép, chấp thuận, tiến hành thủ tục để huy động vốn trong thời hạn bị cấm đối với pháp nhân thương mại; áp dụng biện pháp khác theo quy định của pháp luật để bảo đảm thi hành hình phạt cấm huy động vốn theo bản án, quyết định của Tòa án;
đ) Áp dụng các biện pháp theo quy định của pháp luật để bảo đảm thi hành biện pháp tư pháp buộc khôi phục lại tình trạng ban đầu, buộc thực hiện một số biện pháp nhằm khắc phục, ngăn chặn hậu quả tiếp tục xảy ra theo bản án, quyết định của Tòa án.
2. Phối hợp với cơ quan thi hành án hình sự và cơ quan khác có liên quan kiểm tra, giám sát pháp nhân thương mại trong quá trình chấp hành hình phạt, biện pháp tư pháp.
3. Thông báo bằng văn bản cho cơ quan thi hành án hình sự về việc thực hiện yêu cầu trong thi hành án và việc chấp hành án của pháp nhân thương mại.
4. Phối hợp với cơ quan thi hành án hình sự và cơ quan, tổ chức khác có liên quan thi hành biện pháp cưỡng chế thi hành án đối với pháp nhân thương mại theo quy định của Luật này và quy định khác của pháp luật có liên quan.
5. Công bố quyết định, văn bản của cơ quan thi hành án hình sự và biện pháp được áp dụng đối với pháp nhân thương mại theo quy định của Luật này.
6. Chính phủ quy định chi tiết Điều này.",2925,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,165,Điều 165,Chuyển giao nghĩa vụ thi hành án trong trường hợp pháp nhân thương mại tổ chức lại,"Điều 165. Chuyển giao nghĩa vụ thi hành án trong trường hợp pháp nhân thương mại tổ chức lại
Trường hợp pháp nhân thương mại chấp hành án được chia, tách, hợp nhất, sáp nhập, chuyển đổi loại hình doanh nghiệp theo quy định của pháp luật thì pháp nhân thương mại kế thừa các quyền và nghĩa vụ của pháp nhân thương mại chấp hành án có trách nhiệm thực hiện nghĩa vụ thi hành án theo quy định của Luật này và quy định khác của pháp luật có liên quan. Pháp nhân thương mại không được lợi dụng việc chia, tách, hợp nhất, sáp nhập, chuyển đổi loại hình doanh nghiệp hoặc giải thể, phá sản để trốn tránh nghĩa vụ thi hành án.
Chính phủ quy định chi tiết Điều này.",656,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,166,Điều 166,"Cấp giấy chứng nhận chấp hành xong hình phạt, giấy chứng nhận chấp hành xong biện pháp tư pháp","Điều 166. Cấp giấy chứng nhận chấp hành xong hình phạt, giấy chứng nhận chấp hành xong biện pháp tư pháp
1. Pháp nhân thương mại chấp hành xong hình phạt, chấp hành xong biện pháp tư pháp thì được cơ quan thi hành án hình sự có thẩm quyền cấp giấy chứng nhận chấp hành xong hình phạt, giấy chứng nhận chấp hành xong biện pháp tư pháp, trừ trường hợp pháp nhân thương mại bị kết án theo quy định tại Điều 79 của Bộ luật Hình sự.
2. Trong thời hạn 03 ngày làm việc kể từ ngày cấp giấy chứng nhận chấp hành xong hình phạt, giấy chứng nhận chấp hành xong biện pháp tư pháp cho pháp nhân thương mại, cơ quan thi hành án hình sự phải công bố trên trang thông tin điện tử của cơ quan mình và gửi cho cơ quan quản lý nhà nước đối với pháp nhân thương mại, Tòa án đã ra quyết định thi hành án, cơ quan quy định tại điểm d và điểm đ khoản 2 Điều 159 của Luật này.
Chương
XII
KIỂM SÁT THI HÀNH ÁN HÌNH SỰ",893,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,167,Điều 167,"Nhiệm vụ, quyền hạn của Viện kiểm sát trong kiểm sát thi hành án hình sự","Điều 167. Nhiệm vụ, quyền hạn của Viện kiểm sát trong kiểm sát thi hành án hình sự
1. Yêu cầu Tòa án cùng cấp và cấp dưới ra quyết định thi hành án hình sự đúng quy định của pháp luật; yêu cầu Tòa án, cơ quan thi hành án hình sự, cơ quan được giao một số nhiệm vụ thi hành án hình sự tự kiểm tra việc thi hành án hình sự và thông báo kết quả cho Viện kiểm sát; cung cấp hồ sơ, tài liệu có liên quan đến thi hành án hình sự.
2. Trực tiếp kiểm sát việc thi hành án hình sự của cơ quan thi hành án hình sự cùng cấp và cấp dưới, cơ quan được giao một số nhiệm vụ thi hành án hình sự; kiểm sát hồ sơ thi hành án hình sự của cơ quan thi hành án hình sự cùng cấp và cấp dưới, cơ quan được giao một số nhiệm vụ thi hành án hình sự. Viện kiểm sát nhân dân cấp tỉnh, Viện kiểm sát quân sự cấp quân khu trực tiếp kiểm sát việc thi hành án phạt tù của trại giam đóng tại địa phương, địa bàn; kiểm sát việc thi hành án đối với pháp nhân thương mại.
3. Quyết định trả tự do ngay cho người đang chấp hành án phạt tù không có căn cứ và trái pháp luật.
4. Đề nghị miễn, hoãn, tạm đình chỉ, đình chỉ chấp hành án; tham gia phiên họp xét giảm, miễn thời hạn chấp hành án, tha tù trước thời hạn có điều kiện, hủy quyết định tha tù trước thời hạn có điều kiện, buộc chấp hành hình phạt tù của bản án đã cho hưởng án treo, rút ngắn thời gian thử thách.
5. Kháng nghị, kiến nghị, yêu cầu Tòa án, cơ quan thi hành án hình sự cùng cấp, cấp dưới, cơ quan được giao một số nhiệm vụ thi hành án hình sự, người có thẩm quyền và cá nhân có liên quan trong thi hành án hình sự; yêu cầu đình chỉ việc thi hành, sửa đổi hoặc bãi bỏ quyết định có vi phạm pháp luật trong thi hành án hình sự; chấm dứt hành vi vi phạm pháp luật.
6. Tiếp nhận và giải quyết khiếu nại, tố cáo trong quản lý, giáo dục người chấp hành án phạt tù; kiểm sát việc tuân theo pháp luật trong giải quyết khiếu nại, tố cáo đối với việc thi hành án hình sự.
7. Khởi tố hoặc yêu cầu cơ quan điều tra khởi tố vụ án hình sự khi phát hiện vụ việc có dấu hiệu tội phạm trong thi hành án hình sự theo quy định của pháp luật.
8. Thực hiện nhiệm vụ, quyền hạn khác trong kiểm sát thi hành án hình sự.",2128,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,168,Điều 168,"Kiểm sát việc giải quyết khiếu nại, tố cáo trong thi hành án hình sự","Điều 168. Kiểm sát việc giải quyết khiếu nại, tố cáo trong thi hành án hình sự
1. Viện kiểm sát trực tiếp kiểm sát việc giải quyết khiếu nại, tố cáo của Tòa án, cơ quan quản lý thi hành án hình sự, cơ quan thi hành án hình sự, cơ quan được giao một số nhiệm vụ thi hành án hình sự.
2. Khi kiểm sát việc giải quyết khiếu nại, tố cáo trong thi hành án hình sự, Viện kiểm sát có quyền yêu cầu Tòa án, cơ quan quản lý thi hành án hình sự, cơ quan thi hành án hình sự, cơ quan được giao một số nhiệm vụ thi hành án hình sự cùng cấp và cấp dưới thực hiện nhiệm vụ sau đây:
a) Ra văn bản giải quyết khiếu nại, tố cáo theo quy định tại Chương XIV của Luật này;
b) Kiểm tra việc giải quyết khiếu nại, tố cáo thuộc thẩm quyền và của cấp dưới; thông báo kết quả giải quyết cho Viện kiểm sát;
c) Cung cấp hồ sơ, tài liệu liên quan đến việc giải quyết khiếu nại, tố cáo cho Viện kiểm sát.",875,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,169,Điều 169,"Trách nhiệm thực hiện yêu cầu, quyết định, kháng nghị, kiến nghị của Viện kiểm sát về thi hành án hình sự","Điều 169. Trách nhiệm thực hiện yêu cầu, quyết định, kháng nghị, kiến nghị của Viện kiểm sát về thi hành án hình sự
1. Đối với yêu cầu Tòa án ra quyết định thi hành án hình sự và cung cấp hồ sơ, tài liệu có liên quan đến thi hành án hình sự phải thực hiện ngay; đối với yêu cầu Tòa án, cơ quan thi hành án hình sự, cơ quan được giao một số nhiệm vụ thi hành án hình sự tự kiểm tra việc thi hành án hình sự và thông báo kết quả cho Viện kiểm sát phải thực hiện trong thời hạn 30 ngày kể từ ngày nhận được yêu cầu.
2. Đối với quyết định quy định tại khoản 3 Điều 167 của Luật này, cơ quan thi hành án hình sự phải thi hành ngay; nếu không nhất trí với quyết định đó thì vẫn phải thi hành, nhưng có quyền kiến nghị lên Viện kiểm sát cấp trên trực tiếp. Trong thời hạn 10 ngày kể từ ngày nhận được kiến nghị, Viện trưởng Viện kiểm sát cấp trên trực tiếp phải giải quyết.
3. Đối với kháng nghị về quyết định quy định tại khoản 4 Điều 167 của Luật này thì việc giải quyết được thực hiện theo quy định của pháp luật về tố tụng hình sự.
4. Đối với kháng nghị quy định tại khoản 5 Điều 167 của Luật này, Tòa án, cơ quan thi hành án hình sự, cơ quan được giao một số nhiệm vụ thi hành án hình sự có trách nhiệm trả lời bằng văn bản trong thời hạn 15 ngày kể từ ngày nhận được kháng nghị; nếu không nhất trí với kháng nghị đó thì các cơ quan này có quyền khiếu nại lên Viện kiểm sát cấp trên trực tiếp; Viện kiểm sát cấp trên trực tiếp phải giải quyết trong thời hạn 15 ngày kể từ ngày nhận được khiếu nại. Quyết định của Viện kiểm sát cấp trên trực tiếp phải được thi hành.
5. Đối với kiến nghị quy định tại khoản 5 Điều 167 của Luật này phải được xem xét, giải quyết, trả lời bằng văn bản trong thời hạn 30 ngày kể từ ngày nhận được kiến nghị.
Chương
XIII
BẢO ĐẢM ĐIỀU KIỆN CHO HOẠT ĐỘNG THI HÀNH ÁN HÌNH SỰ",1798,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,170,Điều 170,"Biên chế, đào tạo, huấn luyện, bồi dưỡng cán bộ thi hành án hình sự","Điều 170. Biên chế, đào tạo, huấn luyện, bồi dưỡng cán bộ thi hành án hình sự
1. Nhà nước bảo đảm biên chế, cán bộ cần thiết cho các cơ quan quản lý thi hành án hình sự, cơ quan thi hành án hình sự.
2. Người làm công tác thi hành án hình sự phải được đào tạo, huấn luyện, bồi dưỡng chuyên môn nghiệp vụ, pháp luật và kiến thức khác phù hợp với nhiệm vụ, quyền hạn được giao.",374,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,171,Điều 171,Bảo đảm cơ sở vật chất phục vụ hoạt động thi hành án hình sự,"Điều 171. Bảo đảm cơ sở vật chất phục vụ hoạt động thi hành án hình sự
Căn cứ yêu cầu công tác thi hành án hình sự, địa bàn hoạt động và điều kiện kinh tế - xã hội, Nhà nước bảo đảm cơ sở vật chất của cơ quan quản lý thi hành án hình sự, cơ quan thi hành án hình sự, bao gồm đất đai, trụ sở, công trình; trang thiết bị, vũ khí, công cụ hỗ trợ, phương tiện giao thông, thông tin liên lạc, kỹ thuật nghiệp vụ và các điều kiện vật chất, kỹ thuật khác; ưu tiên bảo đảm cơ sở vật chất cho cơ quan đóng ở vùng sâu, vùng xa, miền núi, hải đảo, vùng có điều kiện kinh tế - xã hội đặc biệt khó khăn, địa bàn trọng yếu về an ninh quốc gia, trật tự, an toàn xã hội.",654,ok,chunk_by_article
41/2019/QH14,41/2019/QH14,Luật Thi hành án hình sự,criminal_judgment_execution,172,Điều 172,"Trang bị và sử dụng vũ khí, phương tiện kỹ thuật nghiệp vụ, công cụ hỗ trợ trong thi hành án hình sự","Điều 172. Trang bị và sử dụng vũ khí, phương tiện kỹ thuật nghiệp vụ, công cụ hỗ trợ trong thi hành án hình sự
Sĩ quan, hạ sĩ quan, quân nhân chuyên nghiệp, chiến sĩ Công an nhân dân, Quân đội nhân dân khi thực hiện nhiệm vụ thi hành án hình sự được trang bị và sử dụng vũ khí, phương tiện kỹ thuật nghiệp vụ, công cụ hỗ trợ theo quy định của pháp luật.",353,ok,chunk_by_article
